smiles,name,id,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CEFIDEROCOL,CHEMBL3989974,J01DI,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Other cephalosporins and penems,752.2279999999998,-0.18169999999999598,14,6,1.0,0.05111766216711062,2,256.9,1,4,1,0.2752272,0.007574874,0.008695693,0.0009807638,0.041332707,6.183523e-05,0.012618119,0.00023013153,0.021484748,0.0017856658,0.044035513,0.11158113,0.0011378388,0.03181263,8.877755e-06,0.011513495,0.1021147,0.0027171737,0.0009300299,0.040180363,0.11377458,1.8191333e-06,6.430042e-05,6.2112835e-05,0.03357414,0.0036786802,0.00010040395,0.00021809703,0.0042377664,0.49983352,0.13400562,-7.1140327,-5.448745,42.13857,15.393626,-30.858273,2.2669349,-2.5549223,66.21785,-2.250678,3.5498588
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,OZENOXACIN,CHEMBL3990047,D06AX,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,ANTIBIOTICS FOR TOPICAL USE,Other antibiotics for topical use,363.41700000000014,3.7551400000000026,4,2,4.0,0.7373244990908863,0,84.22,0,0,0,0.5557445,0.35413536,0.86187047,0.16197519,0.08956212,0.23640724,0.12436877,0.071393505,0.067255296,0.41745368,0.15009792,0.3340409,0.5616686,0.9572425,0.9269087,0.05857103,0.09253077,0.43367916,0.10510224,0.04368005,0.16962972,0.047897093,0.40339667,0.24728191,0.3007286,0.17128873,0.025173122,0.23231554,0.29646087,0.27757254,0.5277067,-5.0778255,11.918752,6.115552,31.404678,-15.647543,2.606279,0.6948687,94.236725,-4.675018,-2.1185505
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,ATOGEPANT,CHEMBL3991065,N02CD,NERVOUS SYSTEM,ANALGESICS,ANTIMIGRAINE PREPARATIONS,Calcitonin gene-related peptide (CGRP) antagonists,603.5230000000003,3.9479000000000015,5,2,3.0,0.347500779398385,4,104.29,0,1,0,0.2148561,0.5045825,0.8400222,0.018660085,0.341391,0.23821115,0.5554798,0.0956891,0.034008138,0.78672475,0.9172266,0.086744145,0.21799938,0.96307117,0.999601,0.029134488,0.0628946,0.11532881,0.25853777,0.017452408,0.059770186,0.055720884,0.878687,0.87316734,0.5612926,0.107795075,0.056206398,0.38538805,0.18342891,0.105159834,0.7403766,-4.741748,-11.076105,16.043823,58.500988,-14.069928,3.8711524,3.315131,92.75123,-5.193358,3.2183769
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,OFLOXACIN,CHEMBL4,J01MA;S02AA;S01AE,ANTIINFECTIVES FOR SYSTEMIC USE;SENSORY ORGANS,ANTIBACTERIALS FOR SYSTEMIC USE;OTOLOGICALS;OPHTHALMOLOGICALS,QUINOLONE ANTIBACTERIALS;ANTIINFECTIVES,Fluoroquinolones;Antiinfectives,361.37300000000005,1.5439999999999998,5,1,4.0,0.8747398264671755,1,75.00999999999999,0,0,0,0.5473434,0.61360186,0.92410153,0.025488485,0.018546868,0.09325956,0.011855805,0.057288777,0.02881739,0.22057347,0.0028469164,0.18526179,0.42880726,0.82844096,0.9290555,0.022823462,0.06279741,0.033066817,0.0040879324,0.009826441,0.1158181,0.0056874347,0.217382,0.019839462,0.038874894,0.01521464,0.0017464422,0.0061265747,0.037532296,0.3728263,0.17840055,-4.7513814,4.714082,-5.496305,1.9638011,-14.097967,2.447027,-0.53663284,65.25448,-3.2599044,-0.6873566
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,PHENOBARBITAL,CHEMBL40,N03AA,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Barbiturates and derivatives,232.23899999999995,0.7004,3,2,4.0,0.7368838068366227,0,75.27000000000001,0,1,0,0.18314865,0.9196286,0.9543948,0.087223075,0.035473123,0.4462934,0.022518137,0.04410296,0.0012216432,0.21172094,0.0010497903,0.30028266,0.028226133,0.9307458,0.9958409,0.0071207485,0.023626769,0.01733301,0.0037370268,0.0034457564,0.06593581,0.015658114,0.7234416,0.0077112266,0.04113036,0.011114305,0.0034645114,0.00528899,0.018379543,0.4843669,0.017651487,-4.5580297,-6.5879493,-18.3529,12.743113,-10.90491,2.7128875,0.46574244,61.870617,-2.1709092,-3.2890136
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,BENFLUOREX,CHEMBL400599,A10BX,ALIMENTARY TRACT AND METABOLISM,DRUGS USED IN DIABETES,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","Other blood glucose lowering drugs, excl. insulins",351.368,4.083000000000003,3,1,4.0,0.6033068683506221,1,38.33,0,1,0,0.062569946,0.981851,0.78263813,0.88972014,0.8377298,0.20943633,0.3686707,0.57767326,0.9478893,0.66055316,0.64869815,0.14184569,0.30106407,0.30667236,0.9999939,0.0015484398,0.016650802,0.11490762,0.075307965,0.006541812,0.06751074,0.0020239253,0.96342355,0.7054572,0.07624998,0.0013915967,0.021012176,0.07473544,0.005446609,0.5684817,0.95846736,-4.5708704,78.47542,60.592884,24.37,-7.1754584,2.758304,3.1980407,96.385765,-4.4580607,4.7447586
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,LUMIRACOXIB,CHEMBL404108,M01AH,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Coxibs,293.725,4.158220000000002,2,2,4.0,0.8897457941317977,0,49.33,0,0,0,0.08834254,0.48641762,0.9163512,0.22540236,0.33858377,0.5279764,0.3286183,0.09999943,0.032773077,0.4994499,0.06160481,0.29597634,0.08634421,0.8848361,0.99265754,0.014437953,0.031739,0.10416336,0.06059457,0.062789336,0.16213942,0.29204863,0.71924907,0.22399263,0.23992333,0.044054404,0.040985323,0.323667,0.12247102,0.41585535,0.21219352,-4.5972395,21.399057,4.5246935,0.93840945,-10.118711,2.8888302,1.2245821,93.57771,-3.8010573,-1.9681091
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,SULOCTIDIL,CHEMBL404849,C04AX,CARDIOVASCULAR SYSTEM,PERIPHERAL VASODILATORS,PERIPHERAL VASODILATORS,Other peripheral vasodilators,337.5730000000001,5.559100000000006,3,2,3.0,0.3867470880654946,2,32.26,0,1,0,0.053804655,0.8810401,0.57697403,0.62356484,0.4501152,0.16532795,0.16958465,0.5993489,0.8796134,0.5588361,0.30500838,0.21864876,0.10224464,0.15571757,0.9992285,0.004184014,0.008880434,0.07195554,0.16624458,0.032482527,0.08712958,0.013321688,0.9092582,0.7040426,0.23681286,0.002952317,0.106288925,0.31779355,0.0224532,0.78843474,0.9305747,-4.651581,63.307068,42.751793,48.840076,-8.36368,2.8242824,2.7773142,86.05416,-4.190446,14.062961
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,METHYLENE BLUE ANHYDROUS,CHEMBL405110,V04CG;V03AB,VARIOUS,DIAGNOSTIC AGENTS;ALL OTHER THERAPEUTIC PRODUCTS,OTHER DIAGNOSTIC AGENTS;ALL OTHER THERAPEUTIC PRODUCTS,Tests for gastric secretion;Antidotes,284.408,3.862600000000003,3,0,4.0,0.5259574390794158,0,19.370000000000005,0,2,0,0.94376725,0.7143885,0.8153752,0.9898761,0.57659876,0.056241054,0.13027725,0.15163332,0.43986607,0.57917535,0.6156083,0.24108379,0.2398463,0.8909713,0.9999033,0.3346583,0.0665163,0.9867134,0.7071906,0.31520864,0.5337409,0.19838628,0.9538895,0.74341834,0.9402305,0.67172074,0.5292691,0.9430895,0.7664318,0.79429454,0.7925439,-4.8415422,62.853844,44.43037,26.470514,-10.726313,2.5597043,1.7724861,67.526596,-2.1841323,10.517424
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,INDAPAMIDE,CHEMBL406,C03BA,CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",365.84200000000004,2.0834,4,2,4.0,0.8705249450646536,1,92.5,0,0,0,0.059263937,0.48632607,0.8909,0.026880464,0.13905326,0.4022096,0.18431267,0.07726796,0.04560099,0.4239748,0.24762002,0.31109783,0.08893437,0.8757269,0.9970236,0.021097587,0.037455212,0.02441186,0.02923191,0.011897723,0.07102892,0.017499551,0.5562472,0.16651177,0.097599104,0.0052420897,0.010316836,0.058572628,0.028829131,0.23061235,0.21943219,-5.0746307,26.163803,23.071503,23.606255,-14.678658,2.2899077,1.6379982,85.99219,-3.6656022,-1.3467528
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,DEOXYCHOLIC ACID,CHEMBL406393,D11AX,DERMATOLOGICALS,OTHER DERMATOLOGICAL PREPARATIONS,OTHER DERMATOLOGICAL PREPARATIONS,Other dermatologicals,392.58000000000015,4.477900000000005,3,3,4.0,0.6591620960204871,10,77.76,0,0,0,0.033248298,0.28091532,0.62164927,0.00095984864,0.01730599,0.084028855,0.035694472,0.21879557,0.027572641,0.6326562,0.003928115,0.012436984,0.10914248,0.04000717,0.9933697,0.11985631,0.17166731,0.0014981615,0.038472243,0.2634056,0.44233313,0.026856368,0.67270356,0.22250445,0.14521594,0.0042792456,0.03378571,0.16365042,0.0411239,0.42052364,0.28782177,-5.2589226,66.89537,28.30448,1.5153118,-12.627711,1.5489163,1.5904554,92.55748,-4.9233875,-2.0832744
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,REMDESIVIR,CHEMBL4065616,J05AB,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,602.5850000000002,2.3121799999999997,12,4,2.0,0.16400243283769092,6,203.54999999999995,0,1,2,0.47347903,0.16444519,0.7578443,0.0014643805,0.09150366,0.08923789,0.11245803,0.04956607,0.061976016,0.6305065,0.5942456,0.06351142,0.4859023,0.8719183,0.90952146,0.036354247,0.06848799,0.06481179,0.18072644,0.0339724,0.09840942,0.06730425,0.27704448,0.5431918,0.32230666,0.11726141,0.046268858,0.20705834,0.27570248,0.16319172,0.7189122,-5.77371,16.05495,89.00185,18.740215,-20.626238,3.7177937,3.0000377,90.46045,-3.1881583,3.8747222
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,VERICIGUAT,CHEMBL4066936,C01DX,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,VASODILATORS USED IN CARDIAC DISEASES,Other vasodilators used in cardiac diseases,426.3870000000001,2.557499999999999,8,3,4.0,0.45107300436695025,0,146.86,0,0,0,0.52042454,0.50034636,0.8825203,0.7647775,0.37090498,0.1344786,0.42139855,0.051969867,0.09297796,0.7000246,0.8125744,0.17829642,0.2680254,0.99721324,0.99991053,0.0148433205,0.02516514,0.9109184,0.36792952,0.034420807,0.29163906,0.017083148,0.9222201,0.67843527,0.745607,0.4217721,0.054647256,0.7150287,0.32757318,0.1437988,0.84851855,-4.8464375,31.1833,44.917183,23.740253,-13.837303,2.909219,3.1799676,95.62014,-5.0243616,0.74807036
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,FLUMAZENIL,CHEMBL407,V03AB,VARIOUS,ALL OTHER THERAPEUTIC PRODUCTS,ALL OTHER THERAPEUTIC PRODUCTS,Antidotes,303.293,1.7736999999999998,4,0,4.0,0.793247744649229,0,64.43,0,0,0,0.1405226,0.976861,0.9639648,0.9233292,0.3079711,0.39358345,0.12100192,0.24631977,0.012487368,0.56816876,0.029104505,0.20227857,0.06437316,0.94144946,0.9999887,0.003112067,0.014948139,0.18981871,0.009427529,0.002259678,0.05903613,0.0038959892,0.9850332,0.024263984,0.037882093,0.02145851,0.0046356292,0.008400291,0.008168938,0.3194415,0.1616247,-4.160939,80.56925,54.997215,3.1239057,-9.316961,2.4226136,1.2464988,57.034546,-2.2046185,-1.4177235
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,TIRABRUTINIB,CHEMBL4071161,L01EL,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Bruton's tyrosine kinase (BTK) inhibitors,454.4900000000002,2.7534,6,1,4.0,0.4752428318869178,1,108.27,0,1,1,0.3113859,0.42643905,0.8965937,0.03814445,0.11032245,0.31655055,0.29408258,0.048338164,0.01234246,0.5738289,0.3905084,0.13589732,0.1720756,0.9914609,0.9970425,0.024808465,0.06199926,0.18557161,0.15751773,0.016427746,0.11809889,0.04773014,0.6929839,0.54275435,0.39158052,0.17987683,0.025669536,0.25602883,0.21024995,0.14648274,0.48099288,-4.7341614,45.2131,40.8957,31.703424,-14.457138,2.804192,3.1991317,99.326744,-5.416301,-1.0095644
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,TROGLITAZONE,CHEMBL408,A10BG,ALIMENTARY TRACT AND METABOLISM,DRUGS USED IN DIABETES,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",Thiazolidinediones,441.54900000000015,4.374260000000002,6,2,4.0,0.7166041254699328,2,84.86,0,1,0,0.18590048,0.39115325,0.72398996,0.15818451,0.60568345,0.2981463,0.59792215,0.08725879,0.07174265,0.76001704,0.48152214,0.18510509,0.05563323,0.833398,0.99891853,0.04169822,0.016921697,0.117828295,0.3477829,0.22483328,0.29084283,0.49244562,0.79757845,0.75133955,0.69955367,0.14740579,0.41344517,0.8309952,0.5523915,0.5081873,0.532863,-4.797868,54.657642,56.518463,12.235056,-11.784319,3.1477933,3.401261,103.48979,-5.316787,-3.214236
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,BELINOSTAT,CHEMBL408513,L01XH,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Histone deacetylase (HDAC) inhibitors,318.354,2.0060000000000002,4,3,4.0,0.4462558920281968,0,95.5,0,3,1,0.2951351,0.5411571,0.8743925,0.56955343,0.4864869,0.4540062,0.5084073,0.09082546,0.14961219,0.40301666,0.26084366,0.4875618,0.14820273,0.93653774,0.98645,0.021830937,0.03545677,0.33180517,0.085201204,0.044764675,0.18865158,0.078665845,0.5832815,0.18604857,0.23613505,0.05195843,0.037658162,0.28864315,0.10169431,0.5170406,0.3110909,-5.2789187,39.550156,18.81361,14.177754,-16.261284,1.7860104,1.1053301,93.54672,-4.0472155,-4.2266874
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,RITLECITINIB,CHEMBL4085457,L04AF,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,Janus-associated kinase (JAK) inhibitors,285.35100000000006,1.9352999999999994,4,2,4.0,0.8451673485107614,2,73.91,0,1,2,0.5216834,0.3922077,0.68077976,0.12821512,0.2024643,0.09222569,0.13202068,0.044618435,0.13821909,0.36640733,0.55499136,0.1101282,0.36507893,0.73889285,0.99792844,0.05123063,0.047219392,0.45241612,0.29877084,0.106468976,0.165708,0.023945447,0.42455998,0.05917133,0.5425084,0.19385767,0.27940926,0.23368773,0.31795412,0.38786033,0.42089677,-5.0205183,18.723879,18.895794,45.590443,-15.892827,3.1058912,2.4028196,76.979675,-3.6571903,14.097926
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BICALUTAMIDE,CHEMBL409,L02BB,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ENDOCRINE THERAPY,HORMONE ANTAGONISTS AND RELATED AGENTS,Anti-androgens,430.3790000000001,2.8795800000000007,5,2,4.0,0.5604120760868545,1,107.25999999999999,0,0,0,0.1013252,0.45117196,0.78868824,0.06990972,0.55295,0.3139549,0.5407302,0.08179499,0.10115416,0.60221934,0.67140746,0.2263113,0.073602475,0.8899574,0.9979011,0.040684957,0.055995118,0.07492949,0.24752703,0.05707693,0.137785,0.105757594,0.7506572,0.5801348,0.4212367,0.03621851,0.07771821,0.5154256,0.19637698,0.29008037,0.3987298,-4.5983143,27.488611,23.31716,42.32156,-10.637889,2.8052113,2.6405098,93.64192,-4.429598,0.56923413
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,VOXELOTOR,CHEMBL4101807,B06AX,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,337.379,3.6231000000000027,5,1,4.0,0.6951676749276839,0,77.24000000000001,0,1,1,0.19861929,0.51889336,0.84878415,0.7587601,0.92496127,0.2530926,0.855276,0.115117565,0.3405899,0.60859567,0.7947068,0.13015726,0.11876653,0.8859906,0.9998296,0.010806148,0.029059764,0.6417495,0.48076344,0.13113993,0.3091259,0.074042335,0.9018289,0.629712,0.54913884,0.14254884,0.15015522,0.73421925,0.16622534,0.341417,0.6334068,-4.8383374,92.700134,75.482666,-3.1305573,-11.369159,2.5757737,2.8716297,92.22533,-4.0716295,1.9342792
C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,ZURANOLONE,CHEMBL4105630,N06AX,NERVOUS SYSTEM,PSYCHOANALEPTICS,ANTIDEPRESSANTS,Other antidepressants,409.57400000000024,4.3436800000000035,4,1,4.0,0.805143916086387,8,78.91,0,0,0,0.15019873,0.56268144,0.74887073,0.03942371,0.13258602,0.11169205,0.19746518,0.15162332,0.032554053,0.79255486,0.3023239,0.012259368,0.15634881,0.24984798,0.9998104,0.71710384,0.76504123,0.045577925,0.24858809,0.31712514,0.5696711,0.036079057,0.9393733,0.46397853,0.4724261,0.09010953,0.0745426,0.2987917,0.17914303,0.30963737,0.47740096,-4.9037447,72.92805,60.81745,12.825653,-11.409753,2.393571,3.4133885,99.97085,-5.6659355,0.38844314
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,DIETHYLSTILBESTROL,CHEMBL411,G03CB;G03CC;L02AA,GENITO URINARY SYSTEM AND SEX HORMONES;ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM;ENDOCRINE THERAPY,ESTROGENS;HORMONES AND RELATED AGENTS,"Synthetic estrogens, plain;Estrogens, combinations with other drugs;Estrogens",268.356,4.828600000000005,2,2,4.0,0.7796984854737203,0,40.46,0,1,0,0.10303011,0.14025255,0.52857316,0.92079985,0.8183223,0.13326259,0.72466004,0.032696202,0.40724897,0.4405794,0.43889388,0.081196204,0.01326249,0.41843152,0.9999281,0.050814986,0.034909625,0.20932162,0.4018764,0.8921769,0.8887304,0.16750331,0.8111313,0.26570326,0.8963742,0.1626771,0.7288535,0.9780816,0.65718657,0.8981215,0.36375803,-4.9842753,145.62296,116.08689,1.0609467,-10.853277,1.8802418,3.8232937,99.12406,-4.4642572,3.8065867
C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,ENSARTINIB,CHEMBL4113131,,,,,,561.445,4.719400000000002,7,3,3.0,0.37254234692287824,3,122.47,0,1,0,0.5338591,0.27669924,0.8520668,0.01654062,0.19540957,0.20818782,0.32387972,0.10570896,0.11549133,0.75600404,0.75969666,0.22092953,0.46230945,0.9622256,0.9853923,0.073161796,0.05441063,0.11950709,0.23954177,0.02551364,0.08116402,0.09356026,0.63009304,0.8614445,0.45255885,0.11111512,0.038249705,0.3858239,0.3750425,0.20264843,0.8737416,-5.166246,15.485052,23.463285,78.9357,-18.89766,2.8552337,2.8537803,97.43062,-5.3997164,11.381879
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,SIROLIMUS,CHEMBL413,S01XA;L04AH;L01EG,SENSORY ORGANS;ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,OPHTHALMOLOGICALS;IMMUNOSUPPRESSANTS;ANTINEOPLASTIC AGENTS,OTHER OPHTHALMOLOGICALS;IMMUNOSUPPRESSANTS;PROTEIN KINASE INHIBITORS,Other ophthalmologicals;Mammalian target of rapamycin (mTOR) kinase inhibitors,914.187,6.180600000000006,13,3,1.0,0.15551123998195282,15,195.42999999999995,0,2,0,0.3685185,0.12086791,0.80065644,9.503639e-07,0.024147961,0.021490637,0.034015663,0.019819636,0.0015935672,0.92305565,0.7886343,0.0060580457,0.17626181,0.8419188,0.9988755,0.025723165,0.02867361,0.0014234558,0.24125251,0.014510954,0.03014282,0.21473622,0.7301661,0.99248457,0.7496933,0.032337267,0.056052644,0.79332244,0.4046101,0.08272809,0.87458,-5.1560764,140.78992,149.61996,17.641918,-18.773102,2.2417905,4.190075,107.33689,-5.8897367,4.223433
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,EZOGABINE,CHEMBL41355,N03AX,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Other antiepileptics,303.33700000000005,3.588400000000001,4,3,4.0,0.7377751534580852,0,76.38,0,1,0,0.64290905,0.80854404,0.873892,0.96859723,0.835096,0.13994415,0.4624663,0.20217952,0.60187304,0.5915375,0.78364265,0.11064348,0.24808279,0.8867677,0.99997616,0.024715587,0.06725411,0.93657494,0.4006144,0.092309594,0.42414683,0.019766914,0.9412373,0.66993415,0.5866794,0.30454186,0.13084474,0.7279856,0.2309654,0.5224708,0.85487527,-4.683194,79.6291,55.105225,32.906494,-11.439607,2.1785893,2.9131775,88.91762,-4.03028,8.280472
O=C(O)Cc1ccc(-c2ccccc2)cc1,FELBINAC,CHEMBL413965,M02AA,MUSCULO-SKELETAL SYSTEM,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"Antiinflammatory preparations, non-steroids for topical use",212.24800000000002,2.9807000000000015,1,1,4.0,0.8487600767385667,0,37.3,0,0,0,0.11994927,0.6868238,0.92521876,0.12003143,0.076154575,0.50266904,0.06571697,0.070177875,0.008906591,0.26937324,0.002027825,0.38633162,0.09733861,0.8545917,0.989797,0.00897777,0.02487106,0.058183648,0.008593151,0.03280482,0.15615657,0.11839912,0.48757,0.043311507,0.0966753,0.026860967,0.012342689,0.045428853,0.031281073,0.42539448,0.06901987,-4.6482763,25.879093,-2.0364692,-13.568731,-9.879503,2.5318587,0.78570205,92.35587,-3.4770725,-5.465137
COc1c2occc2cc2ccc(=O)oc12,METHOXSALEN,CHEMBL416,D05BA;D05AD,DERMATOLOGICALS,ANTIPSORIATICS,ANTIPSORIATICS FOR SYSTEMIC USE;ANTIPSORIATICS FOR TOPICAL USE,Psoralens for systemic use;Psoralens for topical use,216.19199999999995,2.5478000000000005,4,0,4.0,0.5863590335117103,0,52.58,0,1,0,0.38594693,0.9557384,0.9038224,0.98867923,0.5524433,0.221693,0.1908677,0.17289686,0.09344014,0.42464656,0.1912891,0.16366439,0.08386127,0.88283175,0.99998,0.017377954,0.053741783,0.74731266,0.05548852,0.024449132,0.18410657,0.021619484,0.97501814,0.085301206,0.26117283,0.13799945,0.059072472,0.14781143,0.070817314,0.6081872,0.23193726,-4.095266,54.47283,17.589489,41.951954,-7.5614653,2.7937005,2.3461328,85.70442,-3.4229164,3.6613796
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,ETORICOXIB,CHEMBL416146,M01AH,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Coxibs,358.8500000000001,4.175920000000004,4,0,4.0,0.7044044148957774,0,59.92,0,0,0,0.17938988,0.90384513,0.97713244,0.9464961,0.33461958,0.53519523,0.18670598,0.32581666,0.06275858,0.59226674,0.33421904,0.33249488,0.12582359,0.9818963,0.99997693,0.0078420555,0.032789834,0.37152332,0.054600913,0.0054185134,0.09497726,0.009690916,0.9617918,0.15502177,0.104439184,0.05328573,0.007340473,0.06049632,0.025895227,0.20372662,0.42482924,-4.690366,29.883722,18.828037,55.8426,-11.53213,2.851148,2.8784637,94.322716,-4.342658,2.6838803
Clc1ccc(CCCOCCCN2CCCCC2)cc1,PITOLISANT HYDROCHLORIDE,CHEMBL4164059,,,,,,295.8539999999999,4.165200000000003,2,0,4.0,0.6676423821298553,0,12.47,0,1,0,0.17420295,0.99396545,0.6965683,0.2292628,0.12147288,0.12685251,0.011897507,0.72956604,0.92994916,0.5869426,0.054649334,0.10553701,0.438553,0.06927127,0.9998577,0.0023448453,0.010385995,0.011816512,0.020981658,0.008062735,0.058450602,0.0030135463,0.9467872,0.6635074,0.112300955,0.0005668771,0.01888774,0.05504801,0.009299242,0.83637923,0.9588338,-4.4797835,57.357178,15.029325,67.86584,-7.480258,2.6004238,2.1448836,73.91991,-2.727056,16.832317
